unemp,sippst,year,mth
3.4000001,26,1999,12
3.2,26,2000,1
3.2,26,2000,2
3.2,26,2000,3
3.3,26,2000,4
3.4000001,26,2000,5
3.5,26,2000,6
3.5999999,26,2000,7
3.8,26,2000,8
3.8,26,2000,9
3.8,26,2000,10
3.9000001,26,2000,11
4,26,2000,12
4.5999999,26,2001,1
4.5999999,26,2001,2
4.8000002,26,2001,3
4.9000001,26,2001,4
5.0999999,26,2001,5
5.1999998,26,2001,6
5.3000002,26,2001,7
5.5,26,2001,8
5.5,26,2001,9
5.8000002,26,2001,10
6.0999999,26,2001,11
6.1999998,26,2001,12
6.5,26,2002,1
5.6999998,26,2002,2
6,26,2002,3
6.0999999,26,2002,4
6.1999998,26,2002,5
6.5999999,26,2002,6
6.5999999,26,2002,7
9.1000004,27,1983,1
9.1999998,27,1983,2
9.1000004,27,1983,3
8.6999998,27,1983,4
8.3999996,27,1983,5
8.1999998,27,1983,6
7.8000002,27,1983,7
7.9000001,27,1983,8
7.6999998,27,1983,9
7.5,27,1983,10
7.3000002,27,1983,11
7.1999998,27,1983,12
7.0999999,27,1984,1
6.6999998,27,1984,2
6.5,27,1984,3
6.4000001,27,1984,4
6.4000001,27,1984,5
6.4000001,27,1984,6
6.1999998,27,1984,7
6.0999999,27,1984,8
6.0999999,27,1984,9
6,27,1984,10
6,27,1984,11
6.0999999,27,1984,12
6.1999998,27,1985,1
6.0999999,27,1985,2
6,27,1985,3
6,27,1985,4
5.9000001,27,1985,5
5.9000001,27,1985,6
6.1999998,27,1985,7
5.9000001,27,1985,8
5.9000001,27,1985,9
5.9000001,27,1985,10
5.8000002,27,1985,11
5.9000001,27,1985,12
5.5999999,27,1986,1
5.5,27,1986,2
5.5,27,1986,3
5.4000001,27,1986,4
5.3000002,27,1986,5
5.1999998,27,1986,6
5.1999998,27,1986,7
5.0999999,27,1986,8
5.1999998,27,1986,9
5.1999998,27,1986,10
5.4000001,27,1986,11
5.4000001,27,1986,12
5.5,27,1987,1
5.5999999,27,1987,2
5.6999998,27,1987,3
5.3000002,27,1987,4
5.5999999,27,1987,5
5.8000002,27,1987,6
5.5,27,1987,7
5.5,27,1987,8
5.3000002,27,1987,9
5.0999999,27,1987,10
5,27,1987,11
4.6999998,27,1987,12
4.5,27,1988,1
4.4000001,27,1988,2
4.1999998,27,1988,3
3.9000001,27,1988,4
4,27,1988,5
3.9000001,27,1988,6
3.9000001,27,1988,7
4,27,1988,8
3.9000001,27,1988,9
4,27,1988,10
3.9000001,27,1988,11
3.9000001,27,1988,12
4,27,1989,1
4,27,1989,2
4,27,1989,3
4.3000002,27,1989,4
4.4000001,27,1989,5
4.4000001,27,1989,6
4.4000001,27,1989,7
4.5,27,1989,8
4.4000001,27,1989,9
4.4000001,27,1989,10
4.5,27,1989,11
4.8000002,27,1989,12
4.8000002,27,1990,1
4.8000002,27,1990,2
4.8000002,27,1990,3
4.8000002,27,1990,4
4.9000001,27,1990,5
4.9000001,27,1990,6
5,27,1990,7
4.9000001,27,1990,8
5,27,1990,9
5,27,1990,10
4.9000001,27,1990,11
5,27,1990,12
5.0999999,27,1991,1
5.1999998,27,1991,2
5.3000002,27,1991,3
5.3000002,27,1991,4
5.0999999,27,1991,5
5,27,1991,6
5,27,1991,7
5,27,1991,8
5,27,1991,9
5.0999999,27,1991,10
5.3000002,27,1991,11
5.1999998,27,1991,12
5.1999998,27,1992,1
5.1999998,27,1992,2
5.1999998,27,1992,3
4.9000001,27,1992,4
5.0999999,27,1992,5
5.1999998,27,1992,6
5.1999998,27,1992,7
5.3000002,27,1992,8
5.1999998,27,1992,9
5.1999998,27,1992,10
5.3000002,27,1992,11
5.3000002,27,1992,12
5.1999998,27,1993,1
5.1999998,27,1993,2
5.3000002,27,1993,3
5.3000002,27,1993,4
5.4000001,27,1993,5
5.4000001,27,1993,6
5.1999998,27,1993,7
5.0999999,27,1993,8
5,27,1993,9
4.9000001,27,1993,10
4.8000002,27,1993,11
4.6999998,27,1993,12
4.5999999,27,1994,1
4.5,27,1994,2
4.3000002,27,1994,3
4,27,1994,4
4,27,1994,5
3.9000001,27,1994,6
3.9000001,27,1994,7
3.9000001,27,1994,8
3.8,27,1994,9
3.8,27,1994,10
3.5999999,27,1994,11
3.7,27,1994,12
3.5999999,27,1995,1
3.7,27,1995,2
3.5999999,27,1995,3
3.5999999,27,1995,4
3.7,27,1995,5
3.7,27,1995,6
3.7,27,1995,7
3.5999999,27,1995,8
3.7,27,1995,9
3.8,27,1995,10
3.9000001,27,1995,11
3.9000001,27,1995,12
4,27,1996,1
4,27,1996,2
4.0999999,27,1996,3
4.1999998,27,1996,4
4,27,1996,5
4.0999999,27,1996,6
4.0999999,27,1996,7
4,27,1996,8
4,27,1996,9
3.9000001,27,1996,10
3.8,27,1996,11
3.7,27,1996,12
3.5999999,27,1997,1
3.5,27,1997,2
3.5,27,1997,3
3.5999999,27,1997,4
3.3,27,1997,5
3.3,27,1997,6
3.2,27,1997,7
3.2,27,1997,8
3.0999999,27,1997,9
3,27,1997,10
2.9000001,27,1997,11
2.8,27,1997,12
2.7,27,1998,1
2.5999999,27,1998,2
2.7,27,1998,3
2.4000001,27,1998,4
2.5,27,1998,5
2.4000001,27,1998,6
2.4000001,27,1998,7
2.4000001,27,1998,8
2.7,27,1998,9
2.5,27,1998,10
2.5999999,27,1998,11
2.5,27,1998,12
2.5999999,27,1999,1
2.5999999,27,1999,2
2.5999999,27,1999,3
2.5,27,1999,4
2.8,27,1999,5
2.9000001,27,1999,6
2.9000001,27,1999,7
2.9000001,27,1999,8
2.9000001,27,1999,9
2.9000001,27,1999,10
2.9000001,27,1999,11
3,27,1999,12
3.0999999,27,2000,1
3.2,27,2000,2
3.0999999,27,2000,3
3,27,2000,4
3.2,27,2000,5
3.2,27,2000,6
3.2,27,2000,7
3.4000001,27,2000,8
3.4000001,27,2000,9
3.4000001,27,2000,10
3.5,27,2000,11
3.4000001,27,2000,12
3.4000001,27,2001,1
3.5,27,2001,2
3.5999999,27,2001,3
3.7,27,2001,4
3.7,27,2001,5
3.7,27,2001,6
3.7,27,2001,7
3.7,27,2001,8
3.5999999,27,2001,9
3.9000001,27,2001,10
3.9000001,27,2001,11
4,27,2001,12
4.0999999,27,2002,1
4.1999998,27,2002,2
4.4000001,27,2002,3
4.3000002,27,2002,4
4.1999998,27,2002,5
4,27,2002,6
4.3000002,27,2002,7
13,28,1983,1
13.8,28,1983,2
13.5,28,1983,3
13.7,28,1983,4
13.5,28,1983,5
13.4,28,1983,6
12.7,28,1983,7
11.8,28,1983,8
11.7,28,1983,9
11.6,28,1983,10
11.3,28,1983,11
11.3,28,1983,12
11.2,28,1984,1
10.9,28,1984,2
10.7,28,1984,3
10.4,28,1984,4
10.6,28,1984,5
10.7,28,1984,6
10.7,28,1984,7
11,28,1984,8
11,28,1984,9
10.9,28,1984,10
10.9,28,1984,11
10.6,28,1984,12
10.4,28,1985,1
10.6,28,1985,2
10.7,28,1985,3
10.3,28,1985,4
9.8999996,28,1985,5
10,28,1985,6
10.2,28,1985,7
10.1,28,1985,8
10.4,28,1985,9
10.3,28,1985,10
10.2,28,1985,11
10.4,28,1985,12
10.6,28,1986,1
10.9,28,1986,2
11.3,28,1986,3
11.7,28,1986,4
12,28,1986,5
12.2,28,1986,6
12.3,28,1986,7
12.1,28,1986,8
11.8,28,1986,9
11.7,28,1986,10
11.8,28,1986,11
11.8,28,1986,12
11.5,28,1987,1
11.2,28,1987,2
11,28,1987,3
10.3,28,1987,4
10.3,28,1987,5
10.3,28,1987,6
10.1,28,1987,7
10,28,1987,8
9.6999998,28,1987,9
9.5,28,1987,10
9.1000004,28,1987,11
8.8000002,28,1987,12
8.6999998,28,1988,1
8.3999996,28,1988,2
8.1000004,28,1988,3
8,28,1988,4
8.1999998,28,1988,5
8.1999998,28,1988,6
8.1999998,28,1988,7
8.3999996,28,1988,8
8.6000004,28,1988,9
8.8000002,28,1988,10
8.6999998,28,1988,11
8.5,28,1988,12
8.3000002,28,1989,1
8.1999998,28,1989,2
8.1999998,28,1989,3
8.1999998,28,1989,4
8,28,1989,5
7.6999998,28,1989,6
7.3000002,28,1989,7
7.3000002,28,1989,8
7.5999999,28,1989,9
7.6999998,28,1989,10
7.5999999,28,1989,11
7.4000001,28,1989,12
7.9000001,28,1990,1
7.5999999,28,1990,2
7.3000002,28,1990,3
7.4000001,28,1990,4
7,28,1990,5
7.1999998,28,1990,6
7.4000001,28,1990,7
7.4000001,28,1990,8
7.5,28,1990,9
7.8000002,28,1990,10
8.3000002,28,1990,11
8.5,28,1990,12
8.8000002,28,1991,1
9.1999998,28,1991,2
9.3000002,28,1991,3
9.1999998,28,1991,4
9.3000002,28,1991,5
9.1000004,28,1991,6
8.8999996,28,1991,7
8.5,28,1991,8
8.3000002,28,1991,9
8.1000004,28,1991,10
8,28,1991,11
8.3999996,28,1991,12
8.5,28,1992,1
8.5,28,1992,2
8.5,28,1992,3
8.3999996,28,1992,4
8.5,28,1992,5
8.6999998,28,1992,6
8.5,28,1992,7
8.5,28,1992,8
8.1999998,28,1992,9
7.8000002,28,1992,10
7.3000002,28,1992,11
7.0999999,28,1992,12
6.6999998,28,1993,1
6.5,28,1993,2
6.5999999,28,1993,3
6.8000002,28,1993,4
6.5,28,1993,5
6.1999998,28,1993,6
6,28,1993,7
6.1999998,28,1993,8
6.4000001,28,1993,9
6.4000001,28,1993,10
6.4000001,28,1993,11
6.5,28,1993,12
6.6999998,28,1994,1
6.9000001,28,1994,2
6.9000001,28,1994,3
6.9000001,28,1994,4
6.8000002,28,1994,5
6.6999998,28,1994,6
6.5,28,1994,7
6.4000001,28,1994,8
6.0999999,28,1994,9
6.4000001,28,1994,10
6.6999998,28,1994,11
6.3000002,28,1994,12
6.0999999,28,1995,1
5.5999999,28,1995,2
5.8000002,28,1995,3
6,28,1995,4
6.0999999,28,1995,5
6.1999998,28,1995,6
6.4000001,28,1995,7
6.4000001,28,1995,8
6.3000002,28,1995,9
6,28,1995,10
6.3000002,28,1995,11
6.1999998,28,1995,12
6.5,28,1996,1
6.3000002,28,1996,2
6.3000002,28,1996,3
6.4000001,28,1996,4
6.4000001,28,1996,5
6.1999998,28,1996,6
6.0999999,28,1996,7
6,28,1996,8
5.6999998,28,1996,9
5.9000001,28,1996,10
5.9000001,28,1996,11
5.8000002,28,1996,12
5.8000002,28,1997,1
5.8000002,28,1997,2
5.6999998,28,1997,3
5.5,28,1997,4
5.5,28,1997,5
5.6999998,28,1997,6
5.8000002,28,1997,7
5.9000001,28,1997,8
6.0999999,28,1997,9
5.9000001,28,1997,10
5.6999998,28,1997,11
5.4000001,28,1997,12
5.5999999,28,1998,1
5.5,28,1998,2
5.6999998,28,1998,3
5.5,28,1998,4
5.3000002,28,1998,5
5.3000002,28,1998,6
5.4000001,28,1998,7
5.4000001,28,1998,8
5.4000001,28,1998,9
5.1999998,28,1998,10
5.1999998,28,1998,11
5.1999998,28,1998,12
5,28,1999,1
4.5999999,28,1999,2
4.9000001,28,1999,3
4.9000001,28,1999,4
4.9000001,28,1999,5
5,28,1999,6
5,28,1999,7
5.0999999,28,1999,8
5.3000002,28,1999,9
5.4000001,28,1999,10
5.3000002,28,1999,11
5.5999999,28,1999,12
5.6999998,28,2000,1
5.6999998,28,2000,2
5.6999998,28,2000,3
5.9000001,28,2000,4
6,28,2000,5
6.1999998,28,2000,6
5.8000002,28,2000,7
5.5999999,28,2000,8
5.4000001,28,2000,9
5.5,28,2000,10
5.5999999,28,2000,11
5.0999999,28,2000,12
4.9000001,28,2001,1
5.0999999,28,2001,2
5.3000002,28,2001,3
5.0999999,28,2001,4
5.0999999,28,2001,5
5.1999998,28,2001,6
5.3000002,28,2001,7
5.5,28,2001,8
5.8000002,28,2001,9
6,28,2001,10
6.3000002,28,2001,11
6.5,28,2001,12
6.5,28,2002,1
6.4000001,28,2002,2
6.5999999,28,2002,3
7.0999999,28,2002,4
6.6999998,28,2002,5
6.5999999,28,2002,6
6.5,28,2002,7
10.3,29,1983,1
10.5,29,1983,2
10.6,29,1983,3
10.6,29,1983,4
10.1,29,1983,5
10,29,1983,6
10.2,29,1983,7
9.8000002,29,1983,8
9.5,29,1983,9
9.3000002,29,1983,10
9,29,1983,11
8.6999998,29,1983,12
8.5,29,1984,1
8,29,1984,2
7.8000002,29,1984,3
7.5999999,29,1984,4
7.1999998,29,1984,5
6.9000001,29,1984,6
6.6999998,29,1984,7
6.8000002,29,1984,8
6.6999998,29,1984,9
6.5999999,29,1984,10
6.8000002,29,1984,11
6.8000002,29,1984,12
6.6999998,29,1985,1
6.9000001,29,1985,2
6.6999998,29,1985,3
6.5999999,29,1985,4
6.5999999,29,1985,5
6.4000001,29,1985,6
6.1999998,29,1985,7
6.3000002,29,1985,8
6.3000002,29,1985,9
6.1999998,29,1985,10
6,29,1985,11
6,29,1985,12
5.8000002,29,1986,1
5.9000001,29,1986,2
5.9000001,29,1986,3
5.9000001,29,1986,4
6.0999999,29,1986,5
6.1999998,29,1986,6
6.1999998,29,1986,7
6.1999998,29,1986,8
6.1999998,29,1986,9
6.1999998,29,1986,10
6.1999998,29,1986,11
6.3000002,29,1986,12
6.5,29,1987,1
6.5,29,1987,2
6.5,29,1987,3
6.5999999,29,1987,4
6.5,29,1987,5
6.5,29,1987,6
6.5999999,29,1987,7
6.4000001,29,1987,8
6,29,1987,9
6.0999999,29,1987,10
6,29,1987,11
5.6999998,29,1987,12
5.5999999,29,1988,1
5.5,29,1988,2
5.5,29,1988,3
5.6999998,29,1988,4
5.8000002,29,1988,5
5.8000002,29,1988,6
5.9000001,29,1988,7
5.8000002,29,1988,8
5.6999998,29,1988,9
5.6999998,29,1988,10
5.6999998,29,1988,11
5.8000002,29,1988,12
5.5999999,29,1989,1
5.5999999,29,1989,2
5.5999999,29,1989,3
5.4000001,29,1989,4
5.1999998,29,1989,5
5.3000002,29,1989,6
5.4000001,29,1989,7
5.3000002,29,1989,8
5.5,29,1989,9
5.5,29,1989,10
5.5999999,29,1989,11
5.5999999,29,1989,12
5.5999999,29,1990,1
5.4000001,29,1990,2
5.4000001,29,1990,3
5.4000001,29,1990,4
5.4000001,29,1990,5
5.5,29,1990,6
5.8000002,29,1990,7
6,29,1990,8
6.0999999,29,1990,9
6.3000002,29,1990,10
6.4000001,29,1990,11
6.5,29,1990,12
6.8000002,29,1991,1
6.9000001,29,1991,2
6.9000001,29,1991,3
7,29,1991,4
6.8000002,29,1991,5
6.8000002,29,1991,6
6.6999998,29,1991,7
6.5999999,29,1991,8
6.5,29,1991,9
6.5,29,1991,10
6.3000002,29,1991,11
6.1999998,29,1991,12
6,29,1992,1
5.5999999,29,1992,2
5.5999999,29,1992,3
5.6999998,29,1992,4
5.6999998,29,1992,5
5.6999998,29,1992,6
5.6999998,29,1992,7
5.5999999,29,1992,8
5.6999998,29,1992,9
5.6999998,29,1992,10
5.6999998,29,1992,11
6,29,1992,12
6.1999998,29,1993,1
6.3000002,29,1993,2
6.5,29,1993,3
6.5999999,29,1993,4
6.6999998,29,1993,5
6.6999998,29,1993,6
6.6999998,29,1993,7
6.6999998,29,1993,8
6.5,29,1993,9
6.4000001,29,1993,10
6.1999998,29,1993,11
6,29,1993,12
5.5999999,29,1994,1
5.5,29,1994,2
5.1999998,29,1994,3
5,29,1994,4
4.8000002,29,1994,5
4.6999998,29,1994,6
4.5,29,1994,7
4.5999999,29,1994,8
4.5999999,29,1994,9
4.6999998,29,1994,10
4.5999999,29,1994,11
4.8000002,29,1994,12
4.8000002,29,1995,1
4.9000001,29,1995,2
4.9000001,29,1995,3
4.9000001,29,1995,4
5,29,1995,5
5,29,1995,6
5,29,1995,7
5,29,1995,8
4.6999998,29,1995,9
4.4000001,29,1995,10
4.4000001,29,1995,11
4.3000002,29,1995,12
4.4000001,29,1996,1
4.5,29,1996,2
4.5,29,1996,3
4.5999999,29,1996,4
4.5999999,29,1996,5
4.5999999,29,1996,6
4.5999999,29,1996,7
4.5999999,29,1996,8
4.5,29,1996,9
4.5,29,1996,10
4.6999998,29,1996,11
4.5999999,29,1996,12
4.5999999,29,1997,1
4.4000001,29,1997,2
4.1999998,29,1997,3
4.1999998,29,1997,4
4,29,1997,5
4,29,1997,6
4,29,1997,7
4.0999999,29,1997,8
4.3000002,29,1997,9
4.3000002,29,1997,10
4.3000002,29,1997,11
4.5,29,1997,12
4.5,29,1998,1
4.5,29,1998,2
4.5,29,1998,3
4.4000001,29,1998,4
4.3000002,29,1998,5
4.3000002,29,1998,6
4.3000002,29,1998,7
4.0999999,29,1998,8
3.9000001,29,1998,9
3.9000001,29,1998,10
3.8,29,1998,11
3.5,29,1998,12
3.4000001,29,1999,1
3.4000001,29,1999,2
3.5,29,1999,3
3.5999999,29,1999,4
3.5999999,29,1999,5
3.7,29,1999,6
3.5999999,29,1999,7
3.5,29,1999,8
3.3,29,1999,9
3,29,1999,10
3,29,1999,11
3.0999999,29,1999,12
2.9000001,29,2000,1
3,29,2000,2
3.0999999,29,2000,3
3.0999999,29,2000,4
3.2,29,2000,5
3.2,29,2000,6
3.3,29,2000,7
3.5999999,29,2000,8
3.9000001,29,2000,9
4,29,2000,10
4,29,2000,11
4.3000002,29,2000,12
4.5,29,2001,1
4.5999999,29,2001,2
4.5,29,2001,3
4.5999999,29,2001,4
4.5,29,2001,5
4.6999998,29,2001,6
4.6999998,29,2001,7
4.8000002,29,2001,8
4.8000002,29,2001,9
4.9000001,29,2001,10
5,29,2001,11
4.9000001,29,2001,12
4.6999998,29,2002,1
4.8000002,29,2002,2
5.1999998,29,2002,3
5.1999998,29,2002,4
4.8000002,29,2002,5
5.4000001,29,2002,6
5.1999998,29,2002,7
7.0999999,31,1983,1
7,31,1983,2
6.5,31,1983,3
6.4000001,31,1983,4
5.8000002,31,1983,5
5.5,31,1983,6
5.1999998,31,1983,7
5.1999998,31,1983,8
5,31,1983,9
4.9000001,31,1983,10
4.8000002,31,1983,11
4.8000002,31,1983,12
4.5999999,31,1984,1
4.4000001,31,1984,2
4.1999998,31,1984,3
4.5999999,31,1984,4
4.3000002,31,1984,5
4.1999998,31,1984,6
4.3000002,31,1984,7
4.3000002,31,1984,8
4.5,31,1984,9
4.5,31,1984,10
4.5,31,1984,11
4.3000002,31,1984,12
5,31,1985,1
5.4000001,31,1985,2
5.3000002,31,1985,3
5.4000001,31,1985,4
5.4000001,31,1985,5
5.5,31,1985,6
5.5999999,31,1985,7
5.5999999,31,1985,8
5.5,31,1985,9
5.5,31,1985,10
5.5,31,1985,11
5.6999998,31,1985,12
5.4000001,31,1986,1
5.4000001,31,1986,2
5.1999998,31,1986,3
5,31,1986,4
4.8000002,31,1986,5
4.8000002,31,1986,6
4.8000002,31,1986,7
4.8000002,31,1986,8
4.9000001,31,1986,9
4.9000001,31,1986,10
5.3000002,31,1986,11
5.1999998,31,1986,12
5.0999999,31,1987,1
5.3000002,31,1987,2
5.4000001,31,1987,3
4.4000001,31,1987,4
5.3000002,31,1987,5
5.3000002,31,1987,6
5.1999998,31,1987,7
4.9000001,31,1987,8
4.8000002,31,1987,9
4.5999999,31,1987,10
4.4000001,31,1987,11
4.1999998,31,1987,12
4.0999999,31,1988,1
4,31,1988,2
3.8,31,1988,3
3.5,31,1988,4
3.5999999,31,1988,5
3.5,31,1988,6
3.4000001,31,1988,7
3.4000001,31,1988,8
3.4000001,31,1988,9
3.3,31,1988,10
3.3,31,1988,11
3.0999999,31,1988,12
3,31,1989,1
3.0999999,31,1989,2
3.3,31,1989,3
3.3,31,1989,4
3.2,31,1989,5
3.2,31,1989,6
3.2,31,1989,7
3.0999999,31,1989,8
3,31,1989,9
2.9000001,31,1989,10
2.8,31,1989,11
2.8,31,1989,12
2.3,31,1990,1
2.2,31,1990,2
2.2,31,1990,3
2.4000001,31,1990,4
2.2,31,1990,5
2.0999999,31,1990,6
2.2,31,1990,7
2.2,31,1990,8
2.2,31,1990,9
2.2,31,1990,10
2.2,31,1990,11
2.3,31,1990,12
2.4000001,31,1991,1
2.5,31,1991,2
2.5,31,1991,3
2.7,31,1991,4
2.7,31,1991,5
2.8,31,1991,6
2.8,31,1991,7
2.9000001,31,1991,8
2.9000001,31,1991,9
2.8,31,1991,10
3.2,31,1991,11
3.0999999,31,1991,12
3.0999999,31,1992,1
3,31,1992,2
3.0999999,31,1992,3
3.0999999,31,1992,4
3.0999999,31,1992,5
3.2,31,1992,6
3.0999999,31,1992,7
3.0999999,31,1992,8
3,31,1992,9
2.9000001,31,1992,10
2.9000001,31,1992,11
2.8,31,1992,12
2.8,31,1993,1
2.7,31,1993,2
2.8,31,1993,3
2.8,31,1993,4
2.7,31,1993,5
2.5,31,1993,6
2.5,31,1993,7
2.5999999,31,1993,8
2.5999999,31,1993,9
2.5999999,31,1993,10
2.5999999,31,1993,11
2.7,31,1993,12
2.8,31,1994,1
3.0999999,31,1994,2
3.0999999,31,1994,3
2.9000001,31,1994,4
2.9000001,31,1994,5
2.9000001,31,1994,6
2.8,31,1994,7
2.9000001,31,1994,8
2.8,31,1994,9
2.8,31,1994,10
2.7,31,1994,11
2.8,31,1994,12
2.5999999,31,1995,1
2.4000001,31,1995,2
2.5,31,1995,3
2.5999999,31,1995,4
2.7,31,1995,5
2.5999999,31,1995,6
2.5999999,31,1995,7
2.5999999,31,1995,8
2.7,31,1995,9
2.7,31,1995,10
2.8,31,1995,11
2.9000001,31,1995,12
2.9000001,31,1996,1
3,31,1996,2
3,31,1996,3
3,31,1996,4
3,31,1996,5
3,31,1996,6
3.0999999,31,1996,7
2.9000001,31,1996,8
2.8,31,1996,9
2.9000001,31,1996,10
2.9000001,31,1996,11
2.7,31,1996,12
2.9000001,31,1997,1
2.8,31,1997,2
2.5999999,31,1997,3
2.5999999,31,1997,4
2.5999999,31,1997,5
2.5999999,31,1997,6
2.5999999,31,1997,7
2.5999999,31,1997,8
2.5999999,31,1997,9
2.5,31,1997,10
2.4000001,31,1997,11
2.4000001,31,1997,12
2.5,31,1998,1
2.5,31,1998,2
2.7,31,1998,3
2.5,31,1998,4
2.5999999,31,1998,5
2.5999999,31,1998,6
2.8,31,1998,7
2.8,31,1998,8
2.8,31,1998,9
2.8,31,1998,10
2.9000001,31,1998,11
2.9000001,31,1998,12
2.9000001,31,1999,1
2.8,31,1999,2
2.9000001,31,1999,3
2.8,31,1999,4
2.9000001,31,1999,5
2.8,31,1999,6
2.8,31,1999,7
2.9000001,31,1999,8
2.9000001,31,1999,9
2.9000001,31,1999,10
2.9000001,31,1999,11
2.9000001,31,1999,12
2.8,31,2000,1
2.9000001,31,2000,2
2.9000001,31,2000,3
3,31,2000,4
3,31,2000,5
3.0999999,31,2000,6
3,31,2000,7
3,31,2000,8
3,31,2000,9
3,31,2000,10
3.0999999,31,2000,11
2.9000001,31,2000,12
2.9000001,31,2001,1
3,31,2001,2
3,31,2001,3
3.0999999,31,2001,4
3.0999999,31,2001,5
3.0999999,31,2001,6
3.0999999,31,2001,7
3.0999999,31,2001,8
3.0999999,31,2001,9
3.2,31,2001,10
3.3,31,2001,11
3.4000001,31,2001,12
3.4000001,31,2002,1
3.4000001,31,2002,2
3.5999999,31,2002,3
3.9000001,31,2002,4
3.7,31,2002,5
3.5999999,31,2002,6
3.5999999,31,2002,7
11.4,32,1983,1
11.6,32,1983,2
11.5,32,1983,3
10.7,32,1983,4
10.3,32,1983,5
9.6000004,32,1983,6
9.6000004,32,1983,7
9.3999996,32,1983,8
8.8999996,32,1983,9
8.8000002,32,1983,10
8.3999996,32,1983,11
8.1999998,32,1983,12
7.9000001,32,1984,1
7.8000002,32,1984,2
7.5999999,32,1984,3
7.4000001,32,1984,4
7.5,32,1984,5
7.8000002,32,1984,6
7.8000002,32,1984,7
7.9000001,32,1984,8
8,32,1984,9
7.8000002,32,1984,10
7.9000001,32,1984,11
8,32,1984,12
8,32,1985,1
8.1999998,32,1985,2
8.3000002,32,1985,3
8.3000002,32,1985,4
8.1999998,32,1985,5
8.3999996,32,1985,6
8,32,1985,7
7.6999998,32,1985,8
7.5999999,32,1985,9
7.5,32,1985,10
7.5999999,32,1985,11
7.3000002,32,1985,12
6.8000002,32,1986,1
6.0999999,32,1986,2
6.4000001,32,1986,3
6.3000002,32,1986,4
6,32,1986,5
5.8000002,32,1986,6
5.8000002,32,1986,7
5.6999998,32,1986,8
5.6999998,32,1986,9
5.8000002,32,1986,10
5.9000001,32,1986,11
5.9000001,32,1986,12
6.1999998,32,1987,1
6.1999998,32,1987,2
6.3000002,32,1987,3
6.4000001,32,1987,4
6.4000001,32,1987,5
6.4000001,32,1987,6
6.5,32,1987,7
6.5,32,1987,8
6.4000001,32,1987,9
6.1999998,32,1987,10
6.0999999,32,1987,11
5.9000001,32,1987,12
5.5999999,32,1988,1
5.4000001,32,1988,2
5.3000002,32,1988,3
5.1999998,32,1988,4
5.3000002,32,1988,5
5.1999998,32,1988,6
5.0999999,32,1988,7
5.0999999,32,1988,8
5,32,1988,9
4.8000002,32,1988,10
4.9000001,32,1988,11
4.9000001,32,1988,12
5.0999999,32,1989,1
5.0999999,32,1989,2
4.6999998,32,1989,3
4.9000001,32,1989,4
4.9000001,32,1989,5
5,32,1989,6
5,32,1989,7
4.9000001,32,1989,8
5.1999998,32,1989,9
5.0999999,32,1989,10
5,32,1989,11
4.9000001,32,1989,12
4.5999999,32,1990,1
4.6999998,32,1990,2
4.8000002,32,1990,3
4.9000001,32,1990,4
4.9000001,32,1990,5
4.9000001,32,1990,6
4.6999998,32,1990,7
5,32,1990,8
5.0999999,32,1990,9
5.1999998,32,1990,10
5.1999998,32,1990,11
5.1999998,32,1990,12
5.3000002,32,1991,1
5.5,32,1991,2
5.8000002,32,1991,3
5.8000002,32,1991,4
5.5999999,32,1991,5
5.3000002,32,1991,6
5.4000001,32,1991,7
5.4000001,32,1991,8
5.3000002,32,1991,9
5.5,32,1991,10
5.8000002,32,1991,11
6.0999999,32,1991,12
6.5,32,1992,1
6.6999998,32,1992,2
6.5,32,1992,3
6.4000001,32,1992,4
6.4000001,32,1992,5
6.6999998,32,1992,6
6.9000001,32,1992,7
6.8000002,32,1992,8
6.8000002,32,1992,9
6.8000002,32,1992,10
6.5999999,32,1992,11
6.9000001,32,1992,12
7.3000002,32,1993,1
7.1999998,32,1993,2
7.3000002,32,1993,3
7.4000001,32,1993,4
7.4000001,32,1993,5
7.5,32,1993,6
7.4000001,32,1993,7
7.4000001,32,1993,8
7.3000002,32,1993,9
7.0999999,32,1993,10
7,32,1993,11
6.9000001,32,1993,12
6.8000002,32,1994,1
6.6999998,32,1994,2
6.5,32,1994,3
6.3000002,32,1994,4
6.1999998,32,1994,5
6.0999999,32,1994,6
6,32,1994,7
6,32,1994,8
5.9000001,32,1994,9
5.9000001,32,1994,10
5.8000002,32,1994,11
5.5999999,32,1994,12
5.5999999,32,1995,1
5.5,32,1995,2
5.4000001,32,1995,3
5.4000001,32,1995,4
5.4000001,32,1995,5
5.3000002,32,1995,6
5.3000002,32,1995,7
5.3000002,32,1995,8
5.3000002,32,1995,9
5.3000002,32,1995,10
5.5,32,1995,11
5.5,32,1995,12
5.5,32,1996,1
5.5,32,1996,2
5.5999999,32,1996,3
5.5999999,32,1996,4
5.5999999,32,1996,5
5.5999999,32,1996,6
5.5,32,1996,7
5.5,32,1996,8
5.5,32,1996,9
5.1999998,32,1996,10
4.9000001,32,1996,11
4.8000002,32,1996,12
4.5999999,32,1997,1
4.3000002,32,1997,2
4.0999999,32,1997,3
4.0999999,32,1997,4
4,32,1997,5
3.9000001,32,1997,6
3.9000001,32,1997,7
3.9000001,32,1997,8
4,32,1997,9
4,32,1997,10
4,32,1997,11
4.1999998,32,1997,12
4.4000001,32,1998,1
4.5,32,1998,2
4.5999999,32,1998,3
